# Exciton bandstructure E_S(Q), TDA, LORRAX
# input: /pscratch/sd/j/jackm/lorrax_sandbox/reports/minibz_head_averaging_2026-07-20/exb_cmp/exb.in
# window: n_val=2 n_cond=2; n_eig=4; kgrid 3x3x1; vq_mode=interp
# conventions: |v k, c k+Q>; exchange tile at wrap(-Q) keeps G=0 at finite Q (energy_loss); Gamma uses the production q=0 head-body tile; energies in eV
# nodes: 0:Gamma (near-Gamma steps) 4:M (zone boundary) 8:K 9:Γ
# iQ  s_path  Qx  Qy  Qz  mode  E_1..E_neig (eV)
   0 0.000000  0.000000  0.000000  0.000000 interp 0.184162 0.186002 0.219667 0.222015
   1 0.952936  0.000000  0.125000  0.000000 interp 0.547126 0.549375 0.606542 0.627031
   2 1.905872  0.000000  0.250000  0.000000 interp 0.577637 0.579196 0.582996 0.604579
   3 2.858808  0.000000  0.375000  0.000000 interp 0.530519 0.531428 0.587187 0.635426
   4 3.811744  0.000000  0.500000  0.000000 interp 0.297807 0.297837 0.361841 0.417825
   5 4.361867  0.083325  0.458325  0.000000 interp 0.417728 0.500269 0.504971 0.572377
   6 4.911990  0.166650  0.416650  0.000000 interp 0.587304 0.612605 0.707357 0.797003
   7 5.462112  0.249975  0.374975  0.000000 interp 0.376806 0.395176 0.492184 0.583081
   8 6.012235  0.333300  0.333300  0.000000 interp 0.182116 0.218615 0.314095 0.397546
   9 10.413215  0.000000  0.000000  0.000000 interp 0.184162 0.186002 0.219667 0.222015
