 # Column 1: omega
 # Column 2: eps2(omega)
 # Column 3: eps1(omega)
     0.000000000     0.000000000    25.949702758
     0.010000000     0.006243134    25.949909174
     0.020000000     0.012486940    25.950528445
     0.030000000     0.018732090    25.951560637
     0.040000000     0.024979255    25.953005859
     0.050000000     0.031229108    25.954864265
     0.060000000     0.037482323    25.957136052
     0.070000000     0.043739575    25.959821461
     0.080000000     0.050001539    25.962920778
     0.090000000     0.056268892    25.966434332
     0.100000000     0.062542312    25.970362498
     0.110000000     0.068822480    25.974705692
     0.120000000     0.075110077    25.979464379
     0.130000000     0.081405788    25.984639064
     0.140000000     0.087710299    25.990230300
     0.150000000     0.094024299    25.996238682
     0.160000000     0.100348479    26.002664854
     0.170000000     0.106683535    26.009509501
     0.180000000     0.113030163    26.016773356
     0.190000000     0.119389064    26.024457197
     0.200000000     0.125760943    26.032561846
     0.210000000     0.132146508    26.041088175
     0.220000000     0.138546470    26.050037098
     0.230000000     0.144961546    26.059409578
     0.240000000     0.151392456    26.069206625
     0.250000000     0.157839924    26.079429294
     0.260000000     0.164304681    26.090078689
     0.270000000     0.170787461    26.101155962
     0.280000000     0.177289003    26.112662313
     0.290000000     0.183810053    26.124598988
     0.300000000     0.190351363    26.136967284
     0.310000000     0.196913687    26.149768547
     0.320000000     0.203497790    26.163004172
     0.330000000     0.210104441    26.176675604
     0.340000000     0.216734415    26.190784337
     0.350000000     0.223388495    26.205331918
     0.360000000     0.230067471    26.220319944
     0.370000000     0.236772140    26.235750062
     0.380000000     0.243503306    26.251623974
     0.390000000     0.250261782    26.267943433
     0.400000000     0.257048389    26.284710246
     0.410000000     0.263863956    26.301926271
     0.420000000     0.270709321    26.319593423
     0.430000000     0.277585330    26.337713671
     0.440000000     0.284492839    26.356289039
     0.450000000     0.291432714    26.375321607
     0.460000000     0.298405831    26.394813511
     0.470000000     0.305413074    26.414766944
     0.480000000     0.312455340    26.435184159
     0.490000000     0.319533535    26.456067465
     0.500000000     0.326648578    26.477419231
     0.510000000     0.333801397    26.499241885
     0.520000000     0.340992934    26.521537919
     0.530000000     0.348224141    26.544309881
     0.540000000     0.355495985    26.567560386
     0.550000000     0.362809443    26.591292110
     0.560000000     0.370165507    26.615507791
     0.570000000     0.377565182    26.640210236
     0.580000000     0.385009488    26.665402313
     0.590000000     0.392499457    26.691086959
     0.600000000     0.400036139    26.717267177
     0.610000000     0.407620595    26.743946040
     0.620000000     0.415253905    26.771126689
     0.630000000     0.422937164    26.798812336
     0.640000000     0.430671482    26.827006262
     0.650000000     0.438457989    26.855711823
     0.660000000     0.446297830    26.884932447
     0.670000000     0.454192167    26.914671638
     0.680000000     0.462142183    26.944932974
     0.690000000     0.470149078    26.975720110
     0.700000000     0.478214072    27.007036779
     0.710000000     0.486338404    27.038886796
     0.720000000     0.494523335    27.071274053
     0.730000000     0.502770146    27.104202525
     0.740000000     0.511080139    27.137676270
     0.750000000     0.519454638    27.171699432
     0.760000000     0.527894992    27.206276239
     0.770000000     0.536402570    27.241411009
     0.780000000     0.544978767    27.277108145
     0.790000000     0.553625003    27.313372144
     0.800000000     0.562342722    27.350207594
     0.810000000     0.571133394    27.387619176
     0.820000000     0.579998516    27.425611667
     0.830000000     0.588939613    27.464189940
     0.840000000     0.597958237    27.503358968
     0.850000000     0.607055970    27.543123824
     0.860000000     0.616234422    27.583489682
     0.870000000     0.625495237    27.624461823
     0.880000000     0.634840085    27.666045632
     0.890000000     0.644270673    27.708246602
     0.900000000     0.653788739    27.751070339
     0.910000000     0.663396054    27.794522558
     0.920000000     0.673094426    27.838609090
     0.930000000     0.682885699    27.883335882
     0.940000000     0.692771751    27.928709001
     0.950000000     0.702754501    27.974734635
     0.960000000     0.712835905    28.021419094
     0.970000000     0.723017960    28.068768818
     0.980000000     0.733302705    28.116790371
     0.990000000     0.743692219    28.165490451
     1.000000000     0.754188627    28.214875890
     1.010000000     0.764794097    28.264953655
     1.020000000     0.775510844    28.315730856
     1.030000000     0.786341129    28.367214741
     1.040000000     0.797287265    28.419412706
     1.050000000     0.808351611    28.472332295
     1.060000000     0.819536581    28.525981204
     1.070000000     0.830844639    28.580367283
     1.080000000     0.842278306    28.635498542
     1.090000000     0.853840159    28.691383149
     1.100000000     0.865532830    28.748029442
     1.110000000     0.877359015    28.805445923
     1.120000000     0.889321467    28.863641271
     1.130000000     0.901423005    28.922624337
     1.140000000     0.913666512    28.982404155
     1.150000000     0.926054938    29.042989944
     1.160000000     0.938591302    29.104391108
     1.170000000     0.951278693    29.166617248
     1.180000000     0.964120274    29.229678160
     1.190000000     0.977119284    29.293583841
     1.200000000     0.990279039    29.358344497
     1.210000000     1.003602935    29.423970544
     1.220000000     1.017094450    29.490472613
     1.230000000     1.030757148    29.557861558
